match_id,team_id,team,player_name,position,shirt_number
497433,1044,AFC Bournemouth,Player 10,ST,10
497433,1044,AFC Bournemouth,Player 11,LW,11
497434,349,Ipswich Town FC,Christian Walton,GK,1
497434,349,Ipswich Town FC,Leif Davis,CB,2
497434,349,Ipswich Town FC,Luke Woolfenden,CB,3
497434,349,Ipswich Town FC,Janoi Donacien,CB,4
497434,349,Ipswich Town FC,Harry Clarke,RM,5
497434,349,Ipswich Town FC,Sam Morsy,CM,6
497434,349,Ipswich Town FC,Wes Burns,CM,7
497434,349,Ipswich Town FC,Conor Chaplin,CM,8
497434,349,Ipswich Town FC,Freddie Ladapo,LM,9
497434,349,Ipswich Town FC,Omari Hutchinson,ST,10
497434,349,Ipswich Town FC,Liam Delap,ST,11
497434,63,Fulham FC,Bernd Leno,GK,1
497434,63,Fulham FC,Kenny Tete,RB,2
497434,63,Fulham FC,Issa Diop,CB,3
497434,63,Fulham FC,Tosin Adarabioyo,CB,4
497434,63,Fulham FC,Antonee Robinson,LB,5
497434,63,Fulham FC,Joao Palhinha,CM,6
497434,63,Fulham FC,Tom Cairney,CM,7
497434,63,Fulham FC,Harrison Reed,CM,8
497434,63,Fulham FC,Bobby Decordova-Reid,RW,9
497434,63,Fulham FC,Aleksandar Mitrovic,ST,10
497434,63,Fulham FC,Willian,LW,11
497435,338,Leicester City FC,Player 1,GK,1
497435,338,Leicester City FC,Player 2,CB,2
497435,338,Leicester City FC,Player 3,CB,3
497435,338,Leicester City FC,Player 4,CB,4
497435,338,Leicester City FC,Player 5,RM,5
497435,338,Leicester City FC,Player 6,CM,6
497435,338,Leicester City FC,Player 7,CM,7
497435,338,Leicester City FC,Player 8,CM,8
497435,338,Leicester City FC,Player 9,LM,9
497435,338,Leicester City FC,Player 10,ST,10
497435,338,Leicester City FC,Player 11,ST,11
497435,58,Aston Villa FC,Emiliano Martínez,GK,1
497435,58,Aston Villa FC,Matty Cash,CB,2
497435,58,Aston Villa FC,Pau Torres,CB,3
497435,58,Aston Villa FC,Ezri Konsa,CB,4
497435,58,Aston Villa FC,Lucas Digne,RM,5
497435,58,Aston Villa FC,John McGinn,CM,6
497435,58,Aston Villa FC,Douglas Luiz,CM,7
497435,58,Aston Villa FC,Boubacar Kamara,CM,8
497435,58,Aston Villa FC,Léon Bailey,LM,9
497435,58,Aston Villa FC,Ollie Watkins,ST,10
497435,58,Aston Villa FC,Moussa Diaby,ST,11
497438,351,Nottingham Forest FC,Matt Turner,GK,1
497438,351,Nottingham Forest FC,Neco Williams,CB,2
497438,351,Nottingham Forest FC,Joe Worrall,CB,3
497438,351,Nottingham Forest FC,Willy Boly,CB,4
497438,351,Nottingham Forest FC,Harry Toffolo,RM,5
497438,351,Nottingham Forest FC,Ryan Yates,CM,6
497438,351,Nottingham Forest FC,Morgan Gibbs-White,CM,7
497438,351,Nottingham Forest FC,Anthony Elanga,CM,8
497438,351,Nottingham Forest FC,Taiwo Awoniyi,LM,9
497438,351,Nottingham Forest FC,Callum Hudson-Odoi,ST,10
497438,351,Nottingham Forest FC,Remo Freuler,ST,11
497438,76,Wolverhampton Wanderers FC,José Sá,GK,1
497438,76,Wolverhampton Wanderers FC,Matt Doherty,RB,2
497438,76,Wolverhampton Wanderers FC,Max Kilman,CB,3
497438,76,Wolverhampton Wanderers FC,Craig Dawson,CB,4
497438,76,Wolverhampton Wanderers FC,Rayan Aït-Nouri,LB,5
497438,76,Wolverhampton Wanderers FC,Mario Lemina,CM,6
497438,76,Wolverhampton Wanderers FC,Joao Gomes,CM,7
497438,76,Wolverhampton Wanderers FC,Pablo Sarabia,CM,8
497438,76,Wolverhampton Wanderers FC,Pedro Neto,RW,9
497438,76,Wolverhampton Wanderers FC,Matheus Cunha,ST,10
497438,76,Wolverhampton Wanderers FC,Hee-chan Hwang,LW,11
497439,563,West Ham United FC,Lukasz Fabianski,GK,1
497439,563,West Ham United FC,Vladimir Coufal,RB,2
497439,563,West Ham United FC,Kurt Zouma,CB,3
497439,563,West Ham United FC,Nayef Aguerd,CB,4
497439,563,West Ham United FC,Emerson Palmieri,LB,5
497439,563,West Ham United FC,Lucas Paquetá,CDM,6
497439,563,West Ham United FC,Tomáš Souček,CDM,7
497439,563,West Ham United FC,Jarrod Bowen,RM,8
497439,563,West Ham United FC,Michail Antonio,CAM,9
497439,563,West Ham United FC,Mohammed Kudus,LM,10
497439,563,West Ham United FC,Edson Álvarez,ST,11
497439,65,Manchester City FC,Ederson,GK,1
497439,65,Manchester City FC,Kyle Walker,RB,2
497439,65,Manchester City FC,Rúben Dias,CB,3
497439,65,Manchester City FC,Manuel Akanji,CB,4
497439,65,Manchester City FC,João Cancelo,LB,5
497439,65,Manchester City FC,Rodri,RM,6
497439,65,Manchester City FC,Kevin De Bruyne,CM,7
497439,65,Manchester City FC,Bernardo Silva,CM,8
497439,65,Manchester City FC,Phil Foden,LM,9
497439,65,Manchester City FC,Jack Grealish,ST,10
497439,65,Manchester City FC,Erling Haaland,ST,11
497432,61,Chelsea FC,Robert Sánchez,GK,1
497432,61,Chelsea FC,Reece James,CB,2
497432,61,Chelsea FC,Thiago Silva,CB,3
497432,61,Chelsea FC,Levi Colwill,CB,4
497432,61,Chelsea FC,Ben Chilwell,RM,5
497432,61,Chelsea FC,Enzo Fernández,CM,6
497432,61,Chelsea FC,Conor Gallagher,CM,7
497432,61,Chelsea FC,Cole Palmer,CM,8
497432,61,Chelsea FC,Raheem Sterling,LM,9
497432,61,Chelsea FC,Nicolas Jackson,ST,10
497432,61,Chelsea FC,Christopher Nkunku,ST,11
497432,354,Crystal Palace FC,Sam Johnstone,GK,1
497432,354,Crystal Palace FC,Joel Ward,RB,2
497432,354,Crystal Palace FC,Marc Guéhi,CB,3
497432,354,Crystal Palace FC,Joachim Andersen,CB,4
497432,354,Crystal Palace FC,Tyrick Mitchell,LB,5
497432,354,Crystal Palace FC,Cheick Doucouré,CM,6
497432,354,Crystal Palace FC,Eberechi Eze,CM,7
497432,354,Crystal Palace FC,Jordan Ayew,CM,8
497432,354,Crystal Palace FC,Michael Olise,RW,9
497432,354,Crystal Palace FC,Jean-Philippe Mateta,ST,10
497432,354,Crystal Palace FC,Jefferson Lerma,LW,11
497437,67,Newcastle United FC,Nick Pope,GK,1
497437,67,Newcastle United FC,Kieran Trippier,CB,2
497437,67,Newcastle United FC,Fabian Schär,CB,3
497437,67,Newcastle United FC,Sven Botman,CB,4
497437,67,Newcastle United FC,Dan Burn,RM,5
497437,67,Newcastle United FC,Joelinton,CM,6
497437,67,Newcastle United FC,Bruno Guimarães,CM,7
497437,67,Newcastle United FC,Sandro Tonali,CM,8
497437,67,Newcastle United FC,Jacob Murphy,LM,9
497437,67,Newcastle United FC,Alexander Isak,ST,10
497437,67,Newcastle United FC,Callum Wilson,ST,11
497437,73,Tottenham Hotspur FC,Guglielmo Vicario,GK,1
497437,73,Tottenham Hotspur FC,Pedro Porro,RB,2
497437,73,Tottenham Hotspur FC,Cristian Romero,CB,3
497437,73,Tottenham Hotspur FC,Micky van de Ven,CB,4
497437,73,Tottenham Hotspur FC,Destiny Udogie,LB,5
497437,73,Tottenham Hotspur FC,Yves Bissouma,CM,6
497437,73,Tottenham Hotspur FC,James Maddison,CM,7
497437,73,Tottenham Hotspur FC,Son Heung-min,CM,8
497437,73,Tottenham Hotspur FC,Dejan Kulusevski,RW,9
497437,73,Tottenham Hotspur FC,Richarlison,ST,10
497437,73,Tottenham Hotspur FC,Brennan Johnson,LW,11
497436,66,Manchester United FC,André Onana,GK,1
497436,66,Manchester United FC,Aaron Wan-Bissaka,RB,2
497436,66,Manchester United FC,Raphaël Varane,CB,3
497436,66,Manchester United FC,Harry Maguire,CB,4
497436,66,Manchester United FC,Luke Shaw,LB,5
497436,66,Manchester United FC,Casemiro,RM,6
497436,66,Manchester United FC,Bruno Fernandes,CM,7
497436,66,Manchester United FC,Mason Mount,CM,8
497436,66,Manchester United FC,Marcus Rashford,LM,9
497436,66,Manchester United FC,Rasmus Højlund,ST,10
497436,66,Manchester United FC,Antony,ST,11
497436,64,Liverpool FC,Alisson,GK,1
497436,64,Liverpool FC,Trent Alexander-Arnold,RB,2
497436,64,Liverpool FC,Virgil van Dijk,CB,3
497436,64,Liverpool FC,Ibrahima Konaté,CB,4
497436,64,Liverpool FC,Andrew Robertson,LB,5
497436,64,Liverpool FC,Alexis Mac Allister,CM,6
497436,64,Liverpool FC,Dominik Szoboszlai,CM,7
497436,64,Liverpool FC,Mohamed Salah,CM,8
497436,64,Liverpool FC,Darwin Núñez,RW,9
497436,64,Liverpool FC,Luis Díaz,ST,10
497436,64,Liverpool FC,Diogo Jota,LW,11
497447,340,Southampton FC,Aaron Ramsdale,GK,1
497447,340,Southampton FC,Kyle Walker-Peters,CB,2
497447,340,Southampton FC,Jan Bednarek,CB,3
497447,340,Southampton FC,Mohammed Salisu,CB,4
497447,340,Southampton FC,Romain Perraud,RM,5
497447,340,Southampton FC,Stuart Armstrong,CM,6
497447,340,Southampton FC,Adam Armstrong,CM,7
497447,340,Southampton FC,Che Adams,CM,8
497447,340,Southampton FC,Sékou Mara,LM,9
497447,340,Southampton FC,Tyler Dibling,ST,10
497447,340,Southampton FC,Kamaldeen Sulemana,ST,11
497447,66,Manchester United FC,André Onana,GK,1
497447,66,Manchester United FC,Aaron Wan-Bissaka,RB,2
497447,66,Manchester United FC,Raphaël Varane,CB,3
497447,66,Manchester United FC,Harry Maguire,CB,4
497447,66,Manchester United FC,Luke Shaw,LB,5
497447,66,Manchester United FC,Casemiro,RM,6
497447,66,Manchester United FC,Bruno Fernandes,CM,7
497447,66,Manchester United FC,Mason Mount,CM,8
497447,66,Manchester United FC,Marcus Rashford,LM,9
497447,66,Manchester United FC,Rasmus Højlund,ST,10
497447,66,Manchester United FC,Antony,ST,11
497442,397,Brighton & Hove Albion FC,Bart Verbruggen,GK,1
497442,397,Brighton & Hove Albion FC,Joel Veltman,CB,2
497442,397,Brighton & Hove Albion FC,Lewis Dunk,CB,3
497442,397,Brighton & Hove Albion FC,Adam Webster,CB,4
497442,397,Brighton & Hove Albion FC,Pervis Estupiñán,RM,5
497442,397,Brighton & Hove Albion FC,Pascal Groß,CM,6
497442,397,Brighton & Hove Albion FC,Billy Gilmour,CM,7
497442,397,Brighton & Hove Albion FC,Kaoru Mitoma,CM,8
497442,397,Brighton & Hove Albion FC,Evan Ferguson,LM,9
497442,397,Brighton & Hove Albion FC,Solly March,ST,10
497442,397,Brighton & Hove Albion FC,João Pedro,ST,11
497442,349,Ipswich Town FC,Christian Walton,GK,1
497442,349,Ipswich Town FC,Leif Davis,RB,2
497442,349,Ipswich Town FC,Luke Woolfenden,CB,3
497442,349,Ipswich Town FC,Janoi Donacien,CB,4
497442,349,Ipswich Town FC,Harry Clarke,LB,5
497442,349,Ipswich Town FC,Sam Morsy,CDM,6
497442,349,Ipswich Town FC,Wes Burns,CDM,7
497442,349,Ipswich Town FC,Conor Chaplin,RM,8
497442,349,Ipswich Town FC,Freddie Ladapo,CAM,9
497442,349,Ipswich Town FC,Omari Hutchinson,LM,10
497442,349,Ipswich Town FC,Liam Delap,ST,11
497443,354,Crystal Palace FC,Sam Johnstone,GK,1
497443,354,Crystal Palace FC,Joel Ward,RB,2
497443,354,Crystal Palace FC,Marc Guéhi,CB,3
497443,354,Crystal Palace FC,Joachim Andersen,CB,4
497443,354,Crystal Palace FC,Tyrick Mitchell,LB,5
497443,354,Crystal Palace FC,Cheick Doucouré,CDM,6
497443,354,Crystal Palace FC,Eberechi Eze,CDM,7
497443,354,Crystal Palace FC,Jordan Ayew,RM,8
497443,354,Crystal Palace FC,Michael Olise,CAM,9
497443,354,Crystal Palace FC,Jean-Philippe Mateta,LM,10
497443,354,Crystal Palace FC,Jefferson Lerma,ST,11
497443,338,Leicester City FC,Player 1,GK,1
497443,338,Leicester City FC,Player 2,CB,2
497443,338,Leicester City FC,Player 3,CB,3
497443,338,Leicester City FC,Player 4,CB,4
497443,338,Leicester City FC,Player 5,RM,5
497443,338,Leicester City FC,Player 6,CM,6
497443,338,Leicester City FC,Player 7,CM,7
497443,338,Leicester City FC,Player 8,CM,8
497443,338,Leicester City FC,Player 9,LM,9
497443,338,Leicester City FC,Player 10,ST,10
497443,338,Leicester City FC,Player 11,ST,11
497444,63,Fulham FC,Bernd Leno,GK,1
497444,63,Fulham FC,Kenny Tete,RB,2
497444,63,Fulham FC,Issa Diop,CB,3
497444,63,Fulham FC,Tosin Adarabioyo,CB,4
497444,63,Fulham FC,Antonee Robinson,LB,5
497444,63,Fulham FC,Joao Palhinha,CM,6
497444,63,Fulham FC,Tom Cairney,CM,7
497444,63,Fulham FC,Harrison Reed,CM,8
497444,63,Fulham FC,Bobby Decordova-Reid,RW,9
497444,63,Fulham FC,Aleksandar Mitrovic,ST,10
497444,63,Fulham FC,Willian,LW,11
497444,563,West Ham United FC,Lukasz Fabianski,GK,1
497444,563,West Ham United FC,Vladimir Coufal,RB,2
497444,563,West Ham United FC,Kurt Zouma,CB,3
497444,563,West Ham United FC,Nayef Aguerd,CB,4
497444,563,West Ham United FC,Emerson Palmieri,LB,5
497444,563,West Ham United FC,Lucas Paquetá,CDM,6
497444,563,West Ham United FC,Tomáš Souček,CDM,7
497444,563,West Ham United FC,Jarrod Bowen,RM,8
497444,563,West Ham United FC,Michail Antonio,CAM,9
497444,563,West Ham United FC,Mohammed Kudus,LM,10
497444,563,West Ham United FC,Edson Álvarez,ST,11
497445,64,Liverpool FC,Alisson,GK,1
497445,64,Liverpool FC,Trent Alexander-Arnold,RB,2
497445,64,Liverpool FC,Virgil van Dijk,CB,3
497445,64,Liverpool FC,Ibrahima Konaté,CB,4
497445,64,Liverpool FC,Andrew Robertson,LB,5
497445,64,Liverpool FC,Alexis Mac Allister,CDM,6
497445,64,Liverpool FC,Dominik Szoboszlai,CDM,7
497445,64,Liverpool FC,Mohamed Salah,RM,8
497445,64,Liverpool FC,Darwin Núñez,CAM,9
497445,64,Liverpool FC,Luis Díaz,LM,10
497445,64,Liverpool FC,Diogo Jota,ST,11
497445,351,Nottingham Forest FC,Matt Turner,GK,1
497445,351,Nottingham Forest FC,Neco Williams,RB,2
497445,351,Nottingham Forest FC,Joe Worrall,CB,3
497445,351,Nottingham Forest FC,Willy Boly,CB,4
497445,351,Nottingham Forest FC,Harry Toffolo,LB,5
497445,351,Nottingham Forest FC,Ryan Yates,RM,6
497445,351,Nottingham Forest FC,Morgan Gibbs-White,CM,7
497445,351,Nottingham Forest FC,Anthony Elanga,CM,8
497445,351,Nottingham Forest FC,Taiwo Awoniyi,LM,9
497445,351,Nottingham Forest FC,Callum Hudson-Odoi,ST,10
497445,351,Nottingham Forest FC,Remo Freuler,ST,11
497446,65,Manchester City FC,Ederson,GK,1
497446,65,Manchester City FC,Kyle Walker,CB,2
497446,65,Manchester City FC,Rúben Dias,CB,3
497446,65,Manchester City FC,Manuel Akanji,CB,4
497446,65,Manchester City FC,João Cancelo,RM,5
497446,65,Manchester City FC,Rodri,CM,6
497446,65,Manchester City FC,Kevin De Bruyne,CM,7
497446,65,Manchester City FC,Bernardo Silva,CM,8
497446,65,Manchester City FC,Phil Foden,LM,9
497446,65,Manchester City FC,Jack Grealish,ST,10
497446,65,Manchester City FC,Erling Haaland,ST,11
497446,402,Brentford FC,Mark Flekken,GK,1
497446,402,Brentford FC,Aaron Hickey,RB,2
497446,402,Brentford FC,Ethan Pinnock,CB,3
497446,402,Brentford FC,Ben Mee,CB,4
497446,402,Brentford FC,Rico Henry,LB,5
497446,402,Brentford FC,Mathias Jensen,RM,6
497446,402,Brentford FC,Christian Nørgaard,CM,7
497446,402,Brentford FC,Bryan Mbeumo,CM,8
497446,402,Brentford FC,Yoane Wissa,LM,9
497446,402,Brentford FC,Ivan Toney,ST,10
497446,402,Brentford FC,Vitaly Janelt,ST,11
497441,58,Aston Villa FC,Emiliano Martínez,GK,1
497441,58,Aston Villa FC,Matty Cash,RB,2
497441,58,Aston Villa FC,Pau Torres,CB,3
497441,58,Aston Villa FC,Ezri Konsa,CB,4
497441,58,Aston Villa FC,Lucas Digne,LB,5
497441,58,Aston Villa FC,John McGinn,RM,6
497441,58,Aston Villa FC,Douglas Luiz,CM,7
497441,58,Aston Villa FC,Boubacar Kamara,CM,8
497441,58,Aston Villa FC,Léon Bailey,LM,9
497441,58,Aston Villa FC,Ollie Watkins,ST,10
497441,58,Aston Villa FC,Moussa Diaby,ST,11
497441,62,Everton FC,Jordan Pickford,GK,1
497441,62,Everton FC,Séamus Coleman,CB,2
497441,62,Everton FC,James Tarkowski,CB,3
497441,62,Everton FC,Michael Keane,CB,4
497441,62,Everton FC,Vitaliy Mykolenko,RM,5
497441,62,Everton FC,Amadou Onana,CM,6
497441,62,Everton FC,Abdoulaye Doucouré,CM,7
497441,62,Everton FC,Jack Harrison,CM,8
497441,62,Everton FC,Dwight McNeil,LM,9
497441,62,Everton FC,Dominic Calvert-Lewin,ST,10
497441,62,Everton FC,Beto,ST,11
497440,1044,AFC Bournemouth,Player 1,GK,1
497440,1044,AFC Bournemouth,Player 2,RB,2
497440,1044,AFC Bournemouth,Player 3,CB,3
497440,1044,AFC Bournemouth,Player 4,CB,4
497440,1044,AFC Bournemouth,Player 5,LB,5
497440,1044,AFC Bournemouth,Player 6,CDM,6
497440,1044,AFC Bournemouth,Player 7,CDM,7
497440,1044,AFC Bournemouth,Player 8,RM,8
497440,1044,AFC Bournemouth,Player 9,CAM,9
497440,1044,AFC Bournemouth,Player 10,LM,10
497440,1044,AFC Bournemouth,Player 11,ST,11
497440,61,Chelsea FC,Robert Sánchez,GK,1
497440,61,Chelsea FC,Reece James,RB,2
497440,61,Chelsea FC,Thiago Silva,CB,3
497440,61,Chelsea FC,Levi Colwill,CB,4
497440,61,Chelsea FC,Ben Chilwell,LB,5
497440,61,Chelsea FC,Enzo Fernández,CDM,6
497440,61,Chelsea FC,Conor Gallagher,CDM,7
497440,61,Chelsea FC,Cole Palmer,RM,8
497440,61,Chelsea FC,Raheem Sterling,CAM,9
497440,61,Chelsea FC,Nicolas Jackson,LM,10
497440,61,Chelsea FC,Christopher Nkunku,ST,11
497448,73,Tottenham Hotspur FC,Guglielmo Vicario,GK,1
497448,73,Tottenham Hotspur FC,Pedro Porro,RB,2
497448,73,Tottenham Hotspur FC,Cristian Romero,CB,3
497448,73,Tottenham Hotspur FC,Micky van de Ven,CB,4
497448,73,Tottenham Hotspur FC,Destiny Udogie,LB,5
497448,73,Tottenham Hotspur FC,Yves Bissouma,CDM,6
497448,73,Tottenham Hotspur FC,James Maddison,CDM,7
497448,73,Tottenham Hotspur FC,Son Heung-min,RM,8
497448,73,Tottenham Hotspur FC,Dejan Kulusevski,CAM,9
497448,73,Tottenham Hotspur FC,Richarlison,LM,10
497448,73,Tottenham Hotspur FC,Brennan Johnson,ST,11
497448,57,Arsenal FC,David Raya,GK,1
497448,57,Arsenal FC,Ben White,RB,2
497448,57,Arsenal FC,William Saliba,CB,3
497448,57,Arsenal FC,Gabriel Magalhães,CB,4
497448,57,Arsenal FC,Oleksandr Zinchenko,LB,5
497448,57,Arsenal FC,Thomas Partey,CDM,6
497448,57,Arsenal FC,Martin Ødegaard,CDM,7
497448,57,Arsenal FC,Bukayo Saka,RM,8
497448,57,Arsenal FC,Leandro Trossard,CAM,9
497448,57,Arsenal FC,Gabriel Martinelli,LM,10
497448,57,Arsenal FC,Kai Havertz,ST,11
497449,76,Wolverhampton Wanderers FC,José Sá,GK,1
497449,76,Wolverhampton Wanderers FC,Matt Doherty,RB,2
497449,76,Wolverhampton Wanderers FC,Max Kilman,CB,3
497449,76,Wolverhampton Wanderers FC,Craig Dawson,CB,4
497449,76,Wolverhampton Wanderers FC,Rayan Aït-Nouri,LB,5
497449,76,Wolverhampton Wanderers FC,Mario Lemina,RM,6
497449,76,Wolverhampton Wanderers FC,Joao Gomes,CM,7
497449,76,Wolverhampton Wanderers FC,Pablo Sarabia,CM,8
497449,76,Wolverhampton Wanderers FC,Pedro Neto,LM,9
497449,76,Wolverhampton Wanderers FC,Matheus Cunha,ST,10
497449,76,Wolverhampton Wanderers FC,Hee-chan Hwang,ST,11
497449,67,Newcastle United FC,Nick Pope,GK,1
497449,67,Newcastle United FC,Kieran Trippier,RB,2
497449,67,Newcastle United FC,Fabian Schär,CB,3
497449,67,Newcastle United FC,Sven Botman,CB,4
497449,67,Newcastle United FC,Dan Burn,LB,5
497449,67,Newcastle United FC,Joelinton,CDM,6
497449,67,Newcastle United FC,Bruno Guimarães,CDM,7
497449,67,Newcastle United FC,Sandro Tonali,RM,8
497449,67,Newcastle United FC,Jacob Murphy,CAM,9
497449,67,Newcastle United FC,Alexander Isak,LM,10
497449,67,Newcastle United FC,Callum Wilson,ST,11
497459,563,West Ham United FC,Lukasz Fabianski,GK,1
497459,563,West Ham United FC,Vladimir Coufal,CB,2
497459,563,West Ham United FC,Kurt Zouma,CB,3
497459,563,West Ham United FC,Nayef Aguerd,CB,4
497459,563,West Ham United FC,Emerson Palmieri,RM,5
497459,563,West Ham United FC,Lucas Paquetá,CM,6
497459,563,West Ham United FC,Tomáš Souček,CM,7
497459,563,West Ham United FC,Jarrod Bowen,CM,8
497459,563,West Ham United FC,Michail Antonio,LM,9
497459,563,West Ham United FC,Mohammed Kudus,ST,10
497459,563,West Ham United FC,Edson Álvarez,ST,11
497459,61,Chelsea FC,Robert Sánchez,GK,1
497459,61,Chelsea FC,Reece James,RB,2
497459,61,Chelsea FC,Thiago Silva,CB,3
497459,61,Chelsea FC,Levi Colwill,CB,4
497459,61,Chelsea FC,Ben Chilwell,LB,5
497459,61,Chelsea FC,Enzo Fernández,CM,6
497459,61,Chelsea FC,Conor Gallagher,CM,7
497459,61,Chelsea FC,Cole Palmer,CM,8
497459,61,Chelsea FC,Raheem Sterling,RW,9
497459,61,Chelsea FC,Nicolas Jackson,ST,10
497459,61,Chelsea FC,Christopher Nkunku,LW,11
497450,58,Aston Villa FC,Emiliano Martínez,GK,1
497450,58,Aston Villa FC,Matty Cash,RB,2
497450,58,Aston Villa FC,Pau Torres,CB,3
497450,58,Aston Villa FC,Ezri Konsa,CB,4
497450,58,Aston Villa FC,Lucas Digne,LB,5
497450,58,Aston Villa FC,John McGinn,CDM,6
497450,58,Aston Villa FC,Douglas Luiz,CDM,7
497450,58,Aston Villa FC,Boubacar Kamara,RM,8
497450,58,Aston Villa FC,Léon Bailey,CAM,9
497450,58,Aston Villa FC,Ollie Watkins,LM,10
497450,58,Aston Villa FC,Moussa Diaby,ST,11
497450,76,Wolverhampton Wanderers FC,José Sá,GK,1
497450,76,Wolverhampton Wanderers FC,Matt Doherty,RB,2
497450,76,Wolverhampton Wanderers FC,Max Kilman,CB,3
497450,76,Wolverhampton Wanderers FC,Craig Dawson,CB,4
497450,76,Wolverhampton Wanderers FC,Rayan Aït-Nouri,LB,5
497450,76,Wolverhampton Wanderers FC,Mario Lemina,CM,6
497450,76,Wolverhampton Wanderers FC,Joao Gomes,CM,7
497450,76,Wolverhampton Wanderers FC,Pablo Sarabia,CM,8
497450,76,Wolverhampton Wanderers FC,Pedro Neto,RW,9
497450,76,Wolverhampton Wanderers FC,Matheus Cunha,ST,10
497450,76,Wolverhampton Wanderers FC,Hee-chan Hwang,LW,11
497453,63,Fulham FC,Bernd Leno,GK,1
497453,63,Fulham FC,Kenny Tete,RB,2
497453,63,Fulham FC,Issa Diop,CB,3
497453,63,Fulham FC,Tosin Adarabioyo,CB,4
497453,63,Fulham FC,Antonee Robinson,LB,5
497453,63,Fulham FC,Joao Palhinha,RM,6
497453,63,Fulham FC,Tom Cairney,CM,7
497453,63,Fulham FC,Harrison Reed,CM,8
497453,63,Fulham FC,Bobby Decordova-Reid,LM,9
497453,63,Fulham FC,Aleksandar Mitrovic,ST,10
497453,63,Fulham FC,Willian,ST,11
497453,67,Newcastle United FC,Nick Pope,GK,1
497453,67,Newcastle United FC,Kieran Trippier,RB,2
497453,67,Newcastle United FC,Fabian Schär,CB,3
497453,67,Newcastle United FC,Sven Botman,CB,4
497453,67,Newcastle United FC,Dan Burn,LB,5
497453,67,Newcastle United FC,Joelinton,CDM,6
497453,67,Newcastle United FC,Bruno Guimarães,CDM,7
497453,67,Newcastle United FC,Sandro Tonali,RM,8
497453,67,Newcastle United FC,Jacob Murphy,CAM,9
497453,67,Newcastle United FC,Alexander Isak,LM,10
497453,67,Newcastle United FC,Callum Wilson,ST,11
497454,338,Leicester City FC,Player 1,GK,1
497454,338,Leicester City FC,Player 2,RB,2
497454,338,Leicester City FC,Player 3,CB,3
497454,338,Leicester City FC,Player 4,CB,4
497454,338,Leicester City FC,Player 5,LB,5
497454,338,Leicester City FC,Player 6,CDM,6
497454,338,Leicester City FC,Player 7,CDM,7
497454,338,Leicester City FC,Player 8,RM,8
497454,338,Leicester City FC,Player 9,CAM,9
497454,338,Leicester City FC,Player 10,LM,10
497454,338,Leicester City FC,Player 11,ST,11
497454,62,Everton FC,Jordan Pickford,GK,1
497454,62,Everton FC,Séamus Coleman,CB,2
497454,62,Everton FC,James Tarkowski,CB,3
497454,62,Everton FC,Michael Keane,CB,4
497454,62,Everton FC,Vitaliy Mykolenko,RM,5
497454,62,Everton FC,Amadou Onana,CM,6
497454,62,Everton FC,Abdoulaye Doucouré,CM,7
497454,62,Everton FC,Jack Harrison,CM,8
497454,62,Everton FC,Dwight McNeil,LM,9
497454,62,Everton FC,Dominic Calvert-Lewin,ST,10
497454,62,Everton FC,Beto,ST,11
497455,64,Liverpool FC,Alisson,GK,1
497455,64,Liverpool FC,Trent Alexander-Arnold,RB,2
497455,64,Liverpool FC,Virgil van Dijk,CB,3
