match_id,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_pass_accuracy,away_pass_accuracy,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_formation,away_formation
503211,41.5,58.5,6,5,0,2,0.24,1.75,80.5,88.1,0,1,0,0,12,10,4-3-3,4-4-2
503205,52.3,47.7,10,7,6,4,1.37,1.89,77.3,86.7,1,2,1,0,21,18,4-3-3,3-5-2
503208,52.1,47.9,12,12,6,5,1.55,2.63,77.4,86.2,1,1,0,0,22,10,4-3-3,4-3-3
503210,57.0,43.0,15,10,8,3,4.86,0.4,77.6,76.2,0,3,0,0,13,20,3-5-2,4-3-3
503212,50.1,49.9,10,7,3,3,1.85,1.0,75.0,80.6,0,0,0,0,14,18,3-5-2,3-5-2
503203,48.1,51.9,11,13,6,6,3.32,2.61,80.8,84.7,2,1,0,0,14,22,4-3-3,3-5-2
503209,50.8,49.2,9,12,2,7,1.39,2.1,79.5,85.7,2,1,0,0,9,11,3-5-2,3-5-2
503204,49.6,50.4,4,11,1,7,1.1,2.5,86.6,78.7,1,1,0,0,11,14,4-3-3,3-5-2
503207,56.5,43.5,6,7,3,2,1.93,0.28,83.9,77.3,2,1,0,1,20,12,4-4-2,4-3-3
503216,52.1,47.9,7,9,3,5,1.14,2.35,92.1,88.6,0,2,0,0,20,16,4-3-3,3-5-2
503221,48.1,51.9,11,8,6,4,2.48,1.4,78.9,76.3,1,1,0,0,18,8,3-5-2,4-3-3
503214,41.8,58.2,10,12,3,7,0.4,3.3,81.1,85.0,2,1,0,0,14,9,4-4-2,3-5-2
503218,49.8,50.2,6,11,4,4,1.3,1.46,87.5,89.5,3,0,0,0,20,19,4-2-3-1,4-4-2
503222,52.9,47.1,9,6,2,4,2.24,1.71,77.8,84.8,1,3,0,0,17,15,4-2-3-1,4-4-2
503220,55.0,45.0,8,9,6,2,1.2,0.36,77.8,89.8,3,3,0,0,8,8,3-5-2,4-4-2
503217,54.3,45.7,13,5,6,3,2.25,1.75,80.3,89.5,1,0,0,0,13,16,4-2-3-1,4-2-3-1
503219,46.0,54.0,10,4,5,2,1.28,1.22,78.0,83.7,0,0,0,0,10,20,3-5-2,3-5-2
503215,52.0,48.0,5,8,2,2,1.67,0.32,73.1,81.5,2,1,1,0,19,20,4-2-3-1,4-4-2
503213,51.3,48.7,6,11,4,7,2.1,3.53,88.4,75.8,0,1,1,0,14,16,4-4-2,4-2-3-1
503232,49.0,51.0,11,4,5,2,1.32,1.15,82.9,78.7,0,1,0,0,22,20,3-5-2,4-2-3-1
503225,42.9,57.1,9,12,5,7,0.36,3.1,79.2,85.1,3,1,0,0,15,12,4-4-2,4-2-3-1
503226,45.1,54.9,9,12,4,5,0.36,0.48,81.7,89.6,1,1,1,0,12,12,3-5-2,4-4-2
503229,53.4,46.6,8,7,2,2,1.15,1.74,88.9,83.6,1,1,0,0,19,17,3-5-2,4-4-2
503228,48.4,51.6,11,11,5,5,0.44,0.44,91.0,86.3,0,3,0,0,15,18,4-3-3,3-5-2
503231,50.5,49.5,5,7,3,1,0.2,0.28,82.3,74.8,1,2,0,0,17,18,3-5-2,4-4-2
503230,51.0,49.0,8,9,5,4,2.3,0.36,83.9,86.0,2,0,0,0,19,20,3-5-2,4-4-2
503224,43.5,56.5,8,13,2,6,1.38,2.63,88.1,91.2,1,3,0,0,12,19,3-5-2,3-5-2
503223,47.6,52.4,13,8,6,2,1.53,1.27,91.1,86.0,0,0,0,1,18,8,4-3-3,4-2-3-1
503227,46.1,53.9,13,9,7,3,2.5,2.04,73.7,89.4,1,2,0,0,10,11,4-3-3,4-3-3
503236,45.6,54.4,5,4,1,1,1.25,1.0,85.9,83.5,2,0,0,0,21,8,3-5-2,4-3-3
503234,42.7,57.3,9,12,2,7,1.19,3.58,79.9,83.9,0,0,0,0,21,13,4-3-3,4-2-3-1
503241,51.2,48.8,5,9,3,3,0.2,0.36,78.2,88.9,3,2,0,0,17,15,3-5-2,4-4-2
503240,47.1,52.9,3,8,1,2,0.94,1.08,87.9,81.0,2,1,0,0,15,21,4-4-2,3-5-2
503237,52.9,47.1,5,11,3,6,1.06,1.16,83.5,90.7,3,1,0,1,21,18,3-5-2,4-3-3
503235,55.0,45.0,7,9,2,2,1.23,0.36,77.9,84.9,1,0,0,0,15,22,4-4-2,4-2-3-1
503242,52.2,47.8,7,5,1,1,0.28,1.24,84.4,76.0,2,3,0,0,19,22,3-5-2,4-2-3-1
503233,52.5,47.5,9,9,6,5,2.51,2.08,88.0,89.6,3,1,0,0,17,20,4-2-3-1,4-3-3
503239,56.4,43.6,6,9,2,2,1.95,0.36,79.4,78.1,1,2,0,0,20,8,4-2-3-1,4-2-3-1
503238,48.7,51.3,13,12,7,6,2.02,1.53,82.9,81.7,2,2,0,0,16,18,3-5-2,4-4-2
503252,50.8,49.2,15,8,8,3,3.05,1.07,91.4,90.0,0,2,0,0,17,21,4-2-3-1,4-4-2
503244,55.9,44.1,12,6,5,4,3.48,0.96,92.3,76.6,1,3,0,0,21,8,4-4-2,4-2-3-1
503250,53.7,46.3,8,3,3,0,1.88,0.12,78.1,78.1,1,1,0,0,10,22,4-4-2,4-2-3-1
503243,53.7,46.3,14,12,7,7,2.39,2.68,79.9,79.8,2,1,1,0,10,12,3-5-2,4-2-3-1
503247,54.7,45.3,9,5,5,2,1.39,1.19,80.0,78.9,2,1,0,0,14,16,3-5-2,4-4-2
503245,60.1,39.9,12,10,5,3,4.2,1.33,74.9,78.3,2,0,0,0,16,19,4-3-3,4-3-3
503251,54.4,45.6,10,9,4,2,1.18,1.16,81.0,90.5,1,2,0,1,17,22,4-3-3,4-4-2
503248,41.9,58.1,5,7,1,5,0.2,2.45,72.2,92.9,1,0,0,0,19,9,4-2-3-1,3-5-2
503249,58.2,41.8,11,8,6,6,2.78,1.23,90.3,75.7,3,1,0,0,22,12,3-5-2,4-3-3
503246,54.2,45.8,9,7,6,3,3.15,1.04,81.4,80.5,1,1,0,1,17,10,3-5-2,4-4-2
503260,58.2,41.8,13,6,7,4,2.09,0.24,74.8,92.0,2,1,0,0,18,14,4-3-3,3-5-2
503253,51.4,48.6,9,8,2,2,1.13,2.02,88.4,80.5,3,3,0,0,17,13,4-3-3,4-4-2
503259,49.3,50.7,10,8,3,5,1.94,1.18,85.4,73.7,1,3,1,0,21,15,4-2-3-1,4-2-3-1
503254,52.2,47.8,11,8,6,5,1.5,1.22,83.2,86.4,2,1,0,0,10,13,4-4-2,4-4-2
503258,56.8,43.2,13,8,8,5,3.09,2.0,91.2,92.4,1,1,0,0,9,13,4-3-3,4-4-2
503261,48.3,51.7,11,10,6,4,1.28,1.97,74.7,85.9,3,0,0,0,21,20,4-4-2,4-2-3-1
503257,48.0,52.0,11,8,4,4,0.44,2.8,84.4,75.4,1,1,0,0,16,8,4-3-3,4-3-3
503256,43.5,56.5,7,8,1,6,1.32,1.78,86.2,78.1,1,2,0,0,11,15,4-4-2,4-4-2
503262,48.7,51.3,8,10,2,4,1.3,1.37,73.5,92.4,1,2,0,0,20,10,4-3-3,4-4-2
503255,52.2,47.8,7,7,4,4,2.09,0.28,85.3,88.8,0,2,0,0,18,17,4-4-2,3-5-2
503270,48.4,51.6,12,13,6,6,1.23,3.79,78.1,92.1,3,1,0,0,10,18,4-4-2,4-2-3-1
503269,46.1,53.9,8,8,2,6,0.32,1.4,82.4,74.2,2,3,0,0,10,9,4-3-3,4-3-3
503272,49.4,50.6,10,9,7,2,2.95,2.17,87.7,89.4,2,3,0,0,17,14,3-5-2,3-5-2
503263,54.5,45.5,6,8,4,1,1.26,1.22,74.6,86.9,3,2,0,0,14,11,3-5-2,3-5-2
503264,49.8,50.2,9,2,6,0,2.17,0.08,89.7,73.4,1,0,0,0,12,14,3-5-2,4-2-3-1
503267,55.4,44.6,12,8,7,2,3.4,1.27,89.3,76.3,2,2,0,1,19,13,4-2-3-1,4-4-2
503266,48.6,51.4,6,7,3,3,1.78,1.11,78.4,88.7,0,1,0,0,21,15,3-5-2,4-4-2
503268,49.8,50.2,13,12,6,5,1.33,1.36,76.3,72.1,1,0,0,0,17,21,3-5-2,3-5-2
503271,51.4,48.6,10,9,3,4,1.23,1.12,72.3,85.9,1,2,0,0,8,18,4-2-3-1,3-5-2
503265,47.9,52.1,7,11,5,6,1.17,1.84,87.3,91.9,1,2,0,1,11,22,3-5-2,4-3-3
503274,50.6,49.4,5,10,2,6,0.92,1.85,74.6,80.4,0,2,0,0,13,13,4-4-2,3-5-2
503276,43.7,56.3,8,14,4,7,0.32,4.2,82.0,72.2,2,0,0,1,14,13,4-4-2,4-3-3
503275,49.3,50.7,8,12,5,6,0.32,2.39,75.1,80.3,2,3,1,0,20,20,3-5-2,4-2-3-1
503281,45.2,54.8,9,6,6,4,1.44,1.27,74.9,84.7,1,1,0,0,17,12,4-2-3-1,4-3-3
503282,49.5,50.5,5,9,0,3,0.2,1.07,79.2,85.8,1,0,0,0,19,10,3-5-2,4-3-3
503273,49.5,50.5,10,9,7,5,2.16,1.3,75.7,84.0,2,2,0,0,13,10,4-3-3,3-5-2
503278,60.4,39.6,9,7,7,4,3.15,1.38,82.0,73.8,1,3,0,0,9,19,3-5-2,4-4-2
503279,54.8,45.2,7,7,4,1,0.28,0.28,82.3,72.5,1,2,0,0,9,8,4-2-3-1,4-4-2
503280,45.1,54.9,6,11,2,5,1.32,1.26,76.0,86.3,3,2,0,0,17,9,4-4-2,3-5-2
503277,55.9,44.1,4,9,2,6,1.4,1.11,86.1,77.0,2,2,0,0,10,16,4-4-2,4-2-3-1
503284,52.0,48.0,9,10,6,4,3.15,2.51,84.1,82.4,1,2,0,0,16,20,4-3-3,3-5-2
503283,48.1,51.9,11,10,5,4,0.44,0.4,90.2,76.9,2,0,0,0,8,21,4-4-2,4-4-2
503288,54.3,45.7,6,10,2,6,1.7,1.92,75.7,89.7,1,3,0,0,14,16,4-3-3,4-3-3
503289,56.3,43.7,6,2,2,0,1.18,0.08,89.3,77.8,2,0,1,0,19,16,4-3-3,4-4-2
503285,44.9,55.1,6,8,1,5,0.24,2.16,76.7,78.0,2,0,0,0,13,16,3-5-2,4-4-2
503290,54.7,45.3,5,4,1,0,0.2,0.16,84.1,72.9,1,1,0,0,17,11,4-4-2,4-3-3
503292,52.7,47.3,6,9,4,5,2.1,0.36,81.2,75.3,1,2,0,0,19,13,3-5-2,4-2-3-1
503291,50.6,49.4,9,10,2,5,0.36,1.35,80.5,73.1,2,3,0,0,18,20,4-4-2,4-4-2
503287,49.4,50.6,3,12,1,5,0.97,0.48,83.3,79.1,0,1,0,1,8,22,4-3-3,3-5-2
503286,56.5,43.5,12,2,7,0,2.35,0.08,88.3,88.1,2,2,0,0,19,12,4-2-3-1,3-5-2
503298,44.2,55.8,10,11,4,4,0.4,1.51,72.4,88.1,3,1,0,0,16,12,4-4-2,4-3-3
503299,52.8,47.2,8,3,3,0,2.51,0.12,75.8,79.3,2,2,0,0,16,15,3-5-2,4-3-3
503302,52.6,47.4,8,7,4,1,0.32,0.28,73.1,83.6,2,2,0,0,10,13,4-4-2,4-2-3-1
503301,53.1,46.9,10,6,7,1,2.35,1.05,89.1,93.0,1,0,0,1,17,19,4-2-3-1,4-4-2
503297,56.3,43.7,6,9,4,3,1.06,0.36,91.9,87.6,0,3,0,0,16,14,4-4-2,4-3-3
503294,46.9,53.1,10,5,6,2,2.38,1.29,88.1,91.9,1,3,0,0,19,11,4-2-3-1,3-5-2
503296,51.4,48.6,10,11,6,4,1.11,0.44,74.7,86.3,2,3,1,0,8,9,4-4-2,3-5-2
503295,35.5,64.5,7,14,1,9,0.28,4.75,80.5,73.1,0,2,0,0,15,11,3-5-2,4-2-3-1
503293,46.4,53.6,11,12,4,6,0.44,1.2,80.6,87.6,3,1,0,0,10,13,4-2-3-1,4-2-3-1
503300,51.5,48.5,11,4,8,2,3.36,0.16,86.2,86.8,2,1,0,0,18,12,4-2-3-1,4-4-2
503305,53.5,46.5,7,6,5,2,1.33,0.24,90.0,72.6,1,1,0,0,14,18,4-3-3,4-2-3-1
503303,53.3,46.7,4,7,0,2,0.16,0.28,90.6,79.4,1,1,1,0,13,8,4-3-3,4-2-3-1
503310,51.3,48.7,12,8,6,1,1.2,1.3,73.1,81.7,2,3,0,0,16,14,4-3-3,4-2-3-1
503312,55.9,44.1,9,8,5,2,1.28,0.32,76.4,88.2,2,1,0,0,18,15,4-4-2,4-4-2
503309,42.1,57.9,8,13,2,6,0.32,2.23,83.8,82.6,1,0,0,0,9,8,4-3-3,4-2-3-1
503304,54.7,45.3,6,12,2,5,1.72,1.35,85.1,87.6,2,2,0,0,12,9,4-2-3-1,4-3-3
503306,45.9,54.1,7,7,2,5,1.31,1.09,84.0,75.2,3,2,0,0,13,9,4-2-3-1,4-3-3
503311,50.1,49.9,8,8,4,2,2.05,1.26,87.0,80.7,1,2,0,0,17,9,4-3-3,3-5-2
503308,45.8,54.2,6,11,1,7,1.01,2.59,87.8,85.3,2,1,0,0,12,20,4-4-2,3-5-2
503307,53.5,46.5,11,5,7,3,2.39,0.2,88.2,72.1,1,1,0,0,18,9,4-2-3-1,4-2-3-1
503313,50.6,49.4,8,6,4,2,1.34,1.01,91.4,75.8,0,1,1,0,17,22,3-5-2,3-5-2
503314,51.8,48.2,13,8,6,6,1.29,1.4,76.0,85.6,3,1,0,0,17,11,4-2-3-1,4-4-2
503322,47.6,52.4,8,8,5,5,2.27,2.39,72.7,84.8,1,2,0,0,20,16,3-5-2,3-5-2
503320,50.6,49.4,9,8,3,4,1.82,2.8,77.3,73.5,1,0,0,0,19,10,4-2-3-1,4-4-2
503317,52.4,47.6,6,9,4,3,2.1,1.98,90.5,79.1,1,1,0,0,13,9,4-2-3-1,4-3-3
503316,47.8,52.2,9,9,5,2,1.08,2.14,86.6,85.8,0,2,0,0,19,14,4-4-2,4-4-2
503321,50.0,50.0,5,8,3,2,1.75,1.28,91.3,85.1,1,1,0,0,9,19,4-2-3-1,4-3-3
503315,48.7,51.3,10,12,5,5,0.4,1.36,89.8,84.3,3,2,0,0,17,21,4-3-3,4-3-3
503318,36.5,63.5,6,13,1,7,0.24,4.55,85.5,90.7,2,1,0,0,14,20,4-2-3-1,4-2-3-1
503319,49.0,51.0,6,3,2,1,1.28,0.87,81.7,82.0,3,2,0,0,17,15,4-4-2,4-2-3-1
503326,46.9,53.1,12,11,6,6,2.1,1.31,90.2,80.9,2,0,0,1,9,12,4-3-3,4-4-2
503328,50.4,49.6,5,11,3,4,1.26,1.45,72.4,78.5,2,0,0,0,18,16,4-4-2,4-4-2
503331,43.8,56.2,8,5,4,1,0.32,0.93,86.3,91.5,2,3,0,0,19,12,4-3-3,4-4-2
503327,49.9,50.1,9,12,6,5,2.04,1.21,89.0,77.2,1,0,0,0,19,15,4-3-3,4-3-3
503330,54.1,45.9,5,8,2,3,1.19,0.32,81.3,84.7,2,1,0,0,22,14,4-2-3-1,4-2-3-1
503332,49.6,50.4,7,8,3,4,0.28,0.32,81.6,89.8,2,0,0,0,10,8,3-5-2,3-5-2
503324,61.8,38.2,11,3,8,0,3.85,0.12,80.5,79.4,1,2,0,0,8,22,4-3-3,3-5-2
503329,49.8,50.2,6,3,2,0,1.26,0.12,81.9,88.0,1,2,0,0,14,12,4-3-3,3-5-2
503325,57.7,42.3,11,11,4,5,3.61,0.44,78.7,77.0,2,1,0,0,13,10,4-4-2,4-3-3
503323,44.1,55.9,6,12,0,5,0.24,1.95,81.0,78.5,1,2,0,0,8,19,4-4-2,4-4-2
503334,48.1,51.9,8,12,2,6,1.17,1.43,76.2,90.3,0,2,1,0,12,8,4-3-3,3-5-2
503342,45.2,54.8,9,12,3,6,0.36,1.39,81.5,80.6,2,1,0,1,13,21,4-2-3-1,4-2-3-1
503338,56.5,43.5,11,6,6,4,1.54,0.24,81.1,75.4,2,1,0,0,12,13,4-4-2,4-2-3-1
503340,51.2,48.8,7,12,3,6,0.28,1.55,78.5,72.9,1,2,0,0,12,16,3-5-2,3-5-2
503333,56.7,43.3,11,4,4,0,3.41,0.16,90.5,90.3,1,0,0,0,19,17,3-5-2,4-3-3
503335,57.2,42.8,5,7,1,0,1.03,0.28,89.5,89.3,1,2,0,0,16,22,4-4-2,4-3-3
503337,49.3,50.7,9,10,7,6,2.11,1.2,80.3,79.7,1,1,0,0,14,18,4-3-3,4-3-3
503341,53.7,46.3,8,8,2,1,2.49,1.24,73.7,80.8,0,1,0,0,19,15,4-3-3,4-3-3
503336,52.4,47.6,8,6,1,2,0.32,0.24,82.4,85.6,1,1,0,0,18,15,4-4-2,4-3-3
503339,46.3,53.7,9,6,6,4,1.25,1.19,89.8,79.0,2,1,0,0,22,9,4-2-3-1,4-4-2
503346,52.4,47.6,11,6,6,3,1.48,0.24,79.8,80.9,2,0,0,0,11,13,3-5-2,4-3-3
503349,47.5,52.5,7,8,5,3,1.29,2.8,74.3,76.6,2,2,0,0,12,11,4-4-2,3-5-2
503350,48.0,52.0,8,6,5,2,1.91,1.67,86.2,77.1,1,0,0,0,12,9,4-3-3,4-3-3
503348,54.3,45.7,11,6,5,2,2.35,2.1,74.6,89.8,2,1,0,0,8,15,3-5-2,4-3-3
503347,54.8,45.2,5,3,2,1,1.22,0.94,81.1,74.5,2,2,0,0,13,14,4-4-2,4-4-2
503345,50.2,49.8,4,6,1,0,0.16,0.24,85.9,80.9,3,2,0,0,16,12,4-3-3,4-4-2
503352,45.8,54.2,8,11,2,6,1.08,1.4,83.0,85.9,3,0,0,0,11,15,4-4-2,4-4-2
503343,45.6,54.4,5,4,0,1,0.2,0.97,87.5,78.1,3,1,0,0,17,12,3-5-2,4-4-2
503351,54.6,45.4,8,9,5,3,1.16,1.22,74.5,78.0,0,0,0,0,8,8,4-3-3,4-2-3-1
503344,52.5,47.5,10,5,5,1,1.11,1.21,86.2,73.5,0,1,0,0,18,15,4-4-2,4-4-2
503361,45.1,54.9,6,11,3,4,0.24,3.76,88.6,86.9,1,1,0,0,20,17,4-2-3-1,4-4-2
503362,47.1,52.9,7,8,4,2,1.13,0.32,81.7,92.1,1,1,1,0,12,20,3-5-2,4-2-3-1
503357,55.6,44.4,10,10,4,6,2.76,1.45,75.0,88.3,0,0,0,0,10,22,3-5-2,3-5-2
503358,56.4,43.6,6,7,2,1,1.92,1.28,82.8,79.1,1,2,0,0,12,10,3-5-2,4-2-3-1
503353,60.2,39.8,10,8,3,3,2.12,0.32,84.3,88.3,3,0,0,0,19,13,4-2-3-1,3-5-2
503355,51.5,48.5,4,4,2,0,0.16,0.16,88.0,83.8,1,2,0,0,22,16,4-2-3-1,4-4-2
503356,52.8,47.2,6,7,0,2,0.24,0.28,90.8,81.6,0,1,0,0,13,11,4-2-3-1,4-3-3
503354,54.1,45.9,9,11,4,5,1.4,0.44,76.3,76.4,2,1,0,1,10,17,4-3-3,4-4-2
503359,47.3,52.7,13,7,6,2,1.52,1.32,87.2,74.1,2,1,0,0,21,15,4-2-3-1,4-4-2
503360,60.8,39.2,10,7,6,0,3.2,0.28,83.0,89.5,2,1,0,0,14,21,4-4-2,4-4-2
503367,42.6,57.4,9,7,2,4,0.36,2.45,84.6,78.6,1,3,0,0,12,17,4-3-3,4-3-3
503369,48.6,51.4,4,6,1,3,0.16,1.08,79.9,82.2,1,0,0,0,16,18,4-3-3,4-4-2
503371,48.6,51.4,6,9,2,5,1.12,0.36,84.8,86.9,1,2,0,0,18,11,4-4-2,4-3-3
503365,51.2,48.8,10,10,6,3,1.99,2.26,72.4,76.8,3,1,0,0,20,12,4-2-3-1,3-5-2
503363,46.9,53.1,5,3,1,0,1.1,0.12,91.8,79.8,1,0,0,0,14,12,4-3-3,4-3-3
503368,48.0,52.0,4,7,2,3,0.16,1.31,85.5,73.6,2,3,0,1,21,9,4-3-3,4-4-2
503364,46.8,53.2,13,4,6,2,1.49,1.4,79.7,84.8,1,0,0,0,15,22,4-4-2,4-3-3
503366,42.2,57.8,2,12,0,7,0.08,2.21,76.0,88.0,0,2,0,0,21,8,4-4-2,3-5-2
503370,50.2,49.8,7,6,1,1,1.26,0.24,77.4,84.2,3,0,0,0,20,17,4-4-2,4-4-2
503372,55.7,44.3,9,8,6,2,2.45,0.32,77.9,81.8,1,2,0,0,21,12,4-2-3-1,4-2-3-1
503374,57.3,42.7,6,6,1,2,0.99,0.24,92.5,83.4,2,3,0,0,8,21,4-3-3,4-2-3-1
503382,47.7,52.3,5,8,2,4,0.2,1.94,77.9,86.1,1,1,0,1,15,9,3-5-2,4-3-3
503375,55.9,44.1,8,9,2,3,2.42,1.34,87.7,87.4,1,2,0,0,11,12,4-4-2,3-5-2
503377,48.4,51.6,10,9,5,2,0.4,1.39,81.1,89.7,2,1,1,0,10,13,3-5-2,3-5-2
503378,56.3,43.7,11,11,7,5,1.99,0.44,83.8,73.9,3,2,0,0,9,15,3-5-2,3-5-2
503373,49.7,50.3,11,9,6,4,1.53,1.15,92.5,81.6,1,0,0,0,12,21,4-2-3-1,4-2-3-1
503380,53.0,47.0,13,8,6,3,1.98,0.32,86.5,77.4,3,1,0,0,11,13,3-5-2,4-2-3-1
503381,54.1,45.9,7,10,2,4,0.28,0.4,82.3,79.4,2,0,0,0,8,21,4-2-3-1,4-4-2
503376,47.1,52.9,8,8,2,2,0.32,1.8,75.7,89.6,3,2,0,0,19,15,4-4-2,4-3-3
503379,52.3,47.7,9,9,4,5,1.99,2.19,88.3,85.9,3,3,1,0,17,21,4-2-3-1,4-3-3
503392,52.0,48.0,9,8,5,2,1.38,1.26,73.7,75.4,2,1,0,0,12,13,4-4-2,4-3-3
503384,47.9,52.1,11,7,4,2,1.48,2.04,79.7,72.9,3,2,0,0,14,16,3-5-2,4-2-3-1
503390,51.0,49.0,7,6,3,1,0.28,1.17,75.3,85.6,1,1,1,0,15,11,3-5-2,4-2-3-1
503388,53.1,46.9,9,3,4,1,0.36,1.05,73.0,72.6,2,1,0,1,8,14,3-5-2,4-3-3
503387,46.9,53.1,4,11,2,5,0.99,0.44,83.5,75.4,1,1,0,0,18,14,4-3-3,3-5-2
503385,42.5,57.5,4,6,1,4,0.16,1.1,85.6,90.1,1,2,0,0,21,11,4-2-3-1,4-2-3-1
503389,35.4,64.6,6,14,2,8,0.24,4.42,76.5,84.8,3,1,0,0,20,11,4-2-3-1,3-5-2
503391,54.0,46.0,9,3,4,1,1.38,0.12,85.5,79.9,1,2,0,1,10,19,4-3-3,4-4-2
503383,53.9,46.1,10,6,5,2,1.29,1.16,80.5,77.0,1,1,0,0,16,21,4-4-2,3-5-2
503386,48.2,51.8,7,8,1,4,1.05,2.38,84.0,81.8,1,3,0,0,17,14,3-5-2,4-3-3
503398,48.4,51.6,13,11,7,4,2.9,1.29,74.3,78.5,0,2,0,0,21,9,4-3-3,4-2-3-1
503394,50.0,50.0,14,11,7,6,3.3,1.19,89.8,83.9,3,1,0,0,17,9,4-2-3-1,4-4-2
503397,46.7,53.3,7,3,1,1,1.32,1.05,79.4,73.1,1,1,0,0,21,20,4-3-3,4-2-3-1
503395,50.9,49.1,4,13,2,6,1.4,1.56,82.4,83.3,1,2,0,0,13,13,4-4-2,4-2-3-1
503401,44.2,55.8,4,11,1,5,1.12,2.07,76.5,91.7,1,2,0,0,18,11,4-3-3,3-5-2
503396,54.5,45.5,10,9,5,2,1.26,1.41,81.6,90.6,2,0,0,0,12,22,4-2-3-1,4-3-3
503400,44.4,55.6,7,7,0,5,0.28,1.71,75.5,89.5,2,1,0,1,12,14,3-5-2,3-5-2
503399,52.7,47.3,14,10,7,5,2.2,2.56,85.1,77.6,1,1,0,0,14,10,4-4-2,4-4-2
503402,47.6,52.4,10,7,5,3,1.96,1.27,89.8,90.2,1,0,1,0,19,20,3-5-2,4-3-3
503393,56.0,44.0,8,12,3,6,2.07,1.4,91.8,77.0,2,0,0,0,17,19,4-4-2,4-3-3
503405,47.2,52.8,11,10,6,8,2.11,2.88,78.6,88.0,0,2,0,0,14,13,4-3-3,4-2-3-1
503403,60.7,39.3,8,10,6,4,2.8,0.4,72.9,87.5,3,0,0,0,18,9,4-2-3-1,4-3-3
503404,54.9,45.1,13,6,7,4,3.4,1.65,89.4,81.0,2,0,0,0,15,8,4-3-3,4-4-2
503406,50.6,49.4,9,7,6,2,1.36,1.16,82.7,91.7,3,0,0,0,16,14,4-2-3-1,3-5-2
503407,50.3,49.7,11,7,7,3,1.88,1.91,80.3,80.4,1,3,0,0,15,19,4-3-3,4-3-3
503408,53.0,47.0,6,10,3,5,2.1,0.4,87.5,83.1,2,1,0,0,14,10,4-4-2,4-2-3-1
503409,55.3,44.7,8,8,6,4,1.36,0.32,76.9,92.5,2,3,0,0,19,17,4-4-2,3-5-2
503410,49.9,50.1,6,12,2,5,1.2,2.59,89.7,91.9,2,1,0,0,22,17,4-2-3-1,4-4-2
503411,45.6,54.4,6,6,2,2,0.24,0.24,75.4,77.9,1,2,0,0,9,11,4-4-2,4-2-3-1
503412,56.6,43.4,11,6,7,3,3.69,1.31,85.8,80.9,2,1,0,0,15,21,4-2-3-1,4-2-3-1
503415,51.2,48.8,7,13,5,6,0.28,2.12,73.2,82.9,3,1,0,0,11,8,4-2-3-1,4-4-2
503419,59.3,40.7,10,6,3,3,2.26,0.24,84.8,77.1,2,1,1,0,22,16,4-4-2,4-3-3
503414,49.1,50.9,6,9,1,4,1.25,3.15,78.1,82.8,3,1,0,0,20,19,3-5-2,4-4-2
503418,55.3,44.7,7,4,5,1,2.39,0.16,85.7,82.8,3,2,0,0,14,10,4-2-3-1,4-2-3-1
503413,52.6,47.4,9,12,3,6,2.47,3.37,73.4,86.4,1,2,0,0,13,11,4-3-3,4-3-3
503416,48.1,51.9,8,11,2,7,1.26,1.87,87.7,80.5,2,2,0,0,20,10,4-3-3,4-4-2
503417,45.7,54.3,10,11,4,5,0.4,1.33,75.9,80.0,1,1,0,0,12,11,4-2-3-1,4-3-3
503420,43.2,56.8,7,13,3,7,0.28,2.5,80.0,87.5,1,1,0,0,13,18,4-2-3-1,4-4-2
503421,52.5,47.5,11,8,7,3,2.24,2.53,73.6,72.4,0,2,0,0,15,19,4-4-2,4-3-3
503422,47.5,52.5,9,13,6,8,1.86,2.72,82.2,92.4,3,1,1,0,14,8,4-3-3,4-4-2
502371,44.8,55.2,12,11,7,5,1.99,2.81,91.4,77.3,2,1,0,0,20,12,4-2-3-1,4-4-2
502372,56.1,43.9,4,7,1,1,1.25,0.28,86.0,73.5,1,1,0,0,22,17,4-3-3,4-2-3-1
502374,54.1,45.9,10,6,8,3,2.62,2.01,85.3,82.4,1,1,0,0,16,8,3-5-2,4-2-3-1
502375,58.2,41.8,13,3,6,1,3.62,1.05,82.3,78.3,1,1,0,0,12,14,4-4-2,4-2-3-1
502376,49.1,50.9,9,9,7,4,2.1,2.22,79.8,86.6,0,2,0,0,21,14,3-5-2,3-5-2
502378,46.8,53.2,11,10,4,4,1.45,1.46,83.6,87.4,3,1,0,0,9,16,4-3-3,3-5-2
502373,48.7,51.3,4,7,2,0,1.4,0.28,81.1,83.3,0,0,0,0,8,13,4-2-3-1,4-4-2
502377,50.1,49.9,7,10,2,4,2.24,3.5,92.9,89.5,1,0,0,0,8,19,4-3-3,4-3-3
502379,41.1,58.9,4,13,0,6,0.16,2.33,88.9,83.9,1,1,0,0,22,21,4-3-3,4-2-3-1
502386,50.9,49.1,4,3,2,1,0.98,0.12,89.0,72.6,1,1,0,0,15,18,4-2-3-1,4-2-3-1
502381,49.4,50.6,15,8,8,3,2.85,2.68,78.4,83.5,2,3,1,0,13,20,4-3-3,4-2-3-1
502383,56.9,43.1,10,5,5,2,3.5,1.11,81.6,77.8,0,0,0,0,15,10,3-5-2,4-2-3-1
